Name,Team,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Evan Kuhlman,evansville,32,21,22.4,2.2,5.7,.388,1.2,2.3,.493,1.1,3.4,.315,0.7,0.8,.880,0.3,2.5,2.9,1.2,0.5,0.3,1.1,2.7,6.2
Shamar Givance,evansville,32,7,17.0,1.4,4.0,.349,1.0,2.6,.369,0.4,1.4,.311,1.5,2.0,.746,0.6,2.1,2.7,2.3,0.5,0.0,1.3,2.1,4.7
Jawaun Newton,evansville,30,1,14.4,0.9,2.7,.338,0.6,1.2,.472,0.3,1.5,.227,0.9,1.2,.778,0.3,2.0,2.3,0.6,0.4,0.2,0.7,1.4,3.1
Devan Straub,evansville,12,0,4.3,0.4,1.3,.333,0.2,0.3,.667,0.3,1.0,.250,0.2,0.2,1.000,0.0,0.1,0.1,0.3,0.2,0.0,0.1,0.3,1.3
Jared Chestnut,evansville,14,0,0.9,0.0,0.1,.000,0.0,0.0,,0.0,0.1,.000,0.0,0.0,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0
Caleb Martin,nevada,34,33,34.1,5.9,14.5,.409,2.8,5.1,.537,3.1,9.3,.338,4.3,5.8,.732,0.9,4.3,5.1,2.8,1.4,0.8,1.9,2.4,19.2
Jordan Caroline,nevada,33,33,35.5,5.8,12.9,.452,4.5,9.2,.487,1.4,3.8,.368,3.9,6.3,.628,2.5,7.1,9.6,1.9,0.6,0.3,2.5,2.2,17.0
Cody Martin,nevada,34,34,34.4,4.4,8.8,.505,3.4,6.0,.574,1.0,2.8,.358,2.2,2.9,.763,0.9,3.5,4.5,4.9,1.4,0.7,1.9,2.5,12.1
Jazz Johnson,nevada,33,1,28.6,3.4,7.0,.487,1.3,2.3,.560,2.2,4.8,.452,2.0,2.3,.844,0.2,1.5,1.8,1.5,0.6,0.1,0.8,1.9,11.0
Tre'Shawn Thurman,nevada,34,29,26.3,3.0,6.0,.498,2.4,3.9,.624,0.6,2.1,.264,1.7,2.1,.792,1.7,4.1,5.8,1.7,1.1,0.8,1.0,2.9,8.2
Trey Porter,nevada,34,34,17.4,2.5,4.2,.601,2.5,4.0,.625,0.0,0.2,.143,2.1,3.3,.637,1.4,3.4,4.7,0.5,0.2,0.8,1.0,2.7,7.2
Jordan Brown,nevada,33,1,10.1,1.2,2.4,.506,1.2,2.4,.513,0.0,0.0,.000,0.6,1.0,.625,0.5,1.6,2.1,0.5,0.3,0.5,0.7,1.1,3.0
Corey Henson,nevada,31,5,12.6,0.9,2.2,.397,0.4,0.6,.611,0.5,1.6,.320,0.4,0.5,.929,0.2,0.7,0.9,0.7,0.5,0.0,0.5,1.2,2.7
Nisre Zouzoua,nevada,21,0,6.0,0.5,2.4,.220,0.4,1.0,.381,0.1,1.4,.103,0.1,0.3,.333,0.1,0.9,1.0,0.6,0.1,0.1,0.2,0.7,1.3
David Cunningham,nevada,14,0,1.1,0.0,0.3,.000,0.0,0.1,.000,0.0,0.1,.000,0.0,0.0,,0.0,0.3,0.3,0.0,0.1,0.0,0.1,0.2,0.0
Zach Wurm,nevada,2,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Merrill,utah-state,35,35,35.3,6.5,14.1,.461,4.1,7.6,.534,2.5,6.5,.376,5.4,5.9,.909,0.3,3.6,3.9,4.2,1.1,0.3,1.9,2.5,20.9
Neemias Queta,utah-state,35,35,27.1,4.8,7.8,.614,4.7,7.6,.618,0.1,0.1,.400,2.2,3.9,.565,2.5,6.4,8.9,1.6,0.7,2.4,2.3,3.1,11.8
Diogo Brito,utah-state,35,0,23.6,2.7,6.2,.433,1.4,3.0,.472,1.3,3.2,.396,1.5,2.1,.730,0.7,3.5,4.2,2.2,1.1,0.1,1.6,1.7,8.2
Brock Miller,utah-state,35,35,26.1,2.7,7.5,.364,0.7,1.8,.397,2.0,5.7,.354,0.7,0.8,.889,0.4,1.4,1.8,1.2,0.3,0.1,0.7,1.5,8.1
Quinn Taylor,utah-state,35,35,25.1,3.1,6.1,.507,2.5,4.2,.599,0.6,1.9,.303,1.2,1.8,.672,2.5,3.7,6.2,2.1,0.6,0.6,1.3,2.5,8.0
John Knight III,utah-state,10,0,17.7,2.7,6.7,.403,2.6,6.5,.400,0.1,0.2,.500,2.3,3.6,.639,0.6,3.3,3.9,1.2,1.2,0.5,1.5,1.7,7.8
Dwayne Brown Jr.,utah-state,35,0,12.2,2.3,4.5,.522,2.0,3.3,.590,0.4,1.1,.325,1.1,1.4,.760,0.7,1.9,2.5,0.6,0.6,0.1,1.1,1.5,6.1
Abel Porter,utah-state,34,17,21.9,1.6,3.9,.420,0.7,1.7,.439,0.9,2.2,.405,1.4,1.9,.712,0.1,2.2,2.3,2.8,0.6,0.1,1.4,2.1,5.5
Justin Bean,utah-state,29,0,12.1,1.5,3.0,.512,1.5,2.8,.538,0.0,0.2,.167,1.0,1.3,.763,1.4,2.3,3.8,0.8,0.7,0.3,0.6,1.3,4.1
Tauriawn Knight,utah-state,24,0,8.8,1.3,3.0,.423,1.1,2.3,.500,0.1,0.7,.176,0.9,1.1,.815,0.3,1.0,1.2,0.8,0.3,0.1,0.9,1.0,3.5
Crew Ainge,utah-state,18,18,12.9,1.2,2.7,.429,1.1,1.6,.655,0.1,1.1,.100,0.3,0.6,.545,0.2,2.1,2.3,1.6,0.4,0.1,1.1,1.4,2.8
Ben Fakira,utah-state,15,0,5.4,0.5,1.1,.438,0.4,0.9,.429,0.1,0.1,.500,0.4,0.5,.750,1.0,0.5,1.5,0.1,0.1,0.1,0.5,1.8,1.4
Alek Johnson,utah-state,9,0,2.1,0.1,0.3,.333,0.0,0.1,.000,0.1,0.2,.500,0.0,0.0,,0.2,0.2,0.4,0.1,0.0,0.0,0.2,0.1,0.3
Braxton Huggins,fresno-state,31,30,29.8,6.1,14.4,.425,2.9,6.0,.481,3.3,8.5,.385,3.0,3.7,.793,0.6,3.6,4.3,1.7,1.1,0.3,2.2,2.2,18.5
Deshon Taylor,fresno-state,28,27,35.6,5.4,12.2,.446,3.0,6.2,.489,2.4,6.0,.401,4.7,6.0,.784,0.6,3.0,3.7,5.0,1.4,0.2,2.9,2.7,17.9
Nate Grimes,fresno-state,31,29,25.6,5.0,8.3,.599,4.8,7.7,.625,0.1,0.5,.235,1.7,2.7,.635,2.6,6.6,9.2,0.7,0.8,1.7,1.7,2.5,11.8
Noah Blackwell,fresno-state,30,22,29.4,3.1,6.9,.442,1.3,2.6,.487,1.8,4.3,.415,0.5,0.6,.842,0.4,2.1,2.6,3.6,1.0,0.1,1.7,1.7,8.5
New Williams,fresno-state,32,16,25.8,2.7,7.0,.382,1.0,1.9,.525,1.7,5.1,.329,1.1,1.6,.692,0.4,2.8,3.2,1.0,0.9,0.3,0.9,2.5,8.2
Sam Bittner,fresno-state,32,32,31.8,2.3,5.0,.447,0.9,2.0,.469,1.3,3.0,.433,0.8,1.2,.692,1.5,3.3,4.7,2.2,1.2,0.2,1.3,2.8,6.7
Aguir Agau,fresno-state,32,0,9.9,1.2,2.8,.429,0.9,1.8,.483,0.3,1.0,.333,0.5,0.8,.600,0.7,1.4,2.1,0.4,0.4,0.2,0.6,1.7,3.3
Johnny McWilliams,fresno-state,18,1,11.2,1.2,2.5,.467,0.7,1.0,.667,0.5,1.5,.333,0.3,0.4,.625,0.2,0.6,0.7,0.4,0.4,0.2,0.5,1.1,3.1
Lazaro Rojas,fresno-state,27,2,8.1,1.0,1.8,.531,1.0,1.8,.531,0.0,0.0,,0.7,1.2,.625,0.7,1.4,2.1,0.2,0.2,0.4,1.0,1.1,2.7
Christian Gray,fresno-state,27,1,9.1,0.6,1.6,.357,0.6,1.6,.357,0.0,0.0,,0.6,1.1,.552,1.0,1.8,2.8,0.2,0.3,0.2,0.3,1.7,1.7
Devin Watson,san-diego-state,34,34,34.0,4.9,12.4,.399,2.3,5.5,.420,2.6,6.9,.382,3.5,4.6,.747,0.4,2.7,3.1,4.2,0.9,0.0,2.6,1.3,16.0
Jalen McDaniels,san-diego-state,34,34,31.0,6.2,13.4,.466,5.5,11.2,.495,0.7,2.2,.320,2.7,3.7,.732,2.0,6.3,8.3,2.1,1.1,0.5,2.4,2.9,15.9
Matt Mitchell,san-diego-state,34,33,26.4,3.4,8.4,.405,2.1,4.6,.468,1.2,3.8,.328,2.3,3.0,.755,0.5,3.6,4.1,1.8,0.7,0.2,2.0,2.8,10.3
Jeremy Hemsley,san-diego-state,33,32,30.4,3.3,7.7,.431,2.3,4.8,.478,1.0,2.9,.354,1.6,2.5,.639,0.5,2.5,3.0,2.6,1.2,0.5,2.1,1.8,9.2
Jordan Schakel,san-diego-state,28,16,23.3,2.3,5.0,.447,0.7,1.3,.543,1.6,3.8,.415,1.3,1.6,.841,0.8,2.9,3.6,1.1,0.8,0.1,0.5,3.0,7.4
Nathan Mensah,san-diego-state,34,20,18.9,2.1,3.9,.541,2.1,3.9,.541,0.0,0.0,,1.4,1.9,.708,2.4,3.1,5.5,0.6,0.3,1.1,0.6,2.8,5.6
Aguek Arop,san-diego-state,31,0,14.6,1.2,2.7,.446,1.1,2.2,.500,0.1,0.5,.200,0.6,1.0,.613,1.1,1.6,2.7,1.0,0.5,0.6,0.8,1.5,3.1
Nolan Narain,san-diego-state,31,0,12.3,1.2,2.5,.500,1.1,2.0,.548,0.1,0.5,.286,0.3,0.7,.409,1.0,1.2,2.2,0.6,0.3,0.3,0.7,2.1,2.9
Adam Seiko,san-diego-state,32,0,12.1,0.5,1.3,.425,0.1,0.2,.429,0.4,1.0,.424,0.7,0.9,.750,0.1,0.9,1.0,0.6,0.3,0.0,0.6,0.8,2.2
Ed Chang,san-diego-state,13,0,4.1,0.5,1.3,.353,0.0,0.1,.000,0.5,1.2,.375,0.2,0.3,.750,0.2,0.5,0.7,0.3,0.1,0.2,0.4,0.2,1.6
Joel Mensah,san-diego-state,15,0,5.4,0.3,1.9,.179,0.3,1.9,.179,0.0,0.0,,0.5,0.7,.636,0.3,0.7,1.0,0.0,0.1,0.1,0.0,0.8,1.1
Michael Sohikish,san-diego-state,12,1,3.2,0.3,0.8,.333,0.2,0.3,.500,0.1,0.4,.200,0.3,0.3,.750,0.0,0.2,0.2,0.4,0.2,0.0,0.1,0.3,0.8
Kris Clyburn,nevada-las-vegas,31,31,31.5,4.9,11.4,.435,3.2,6.3,.503,1.8,5.1,.350,2.5,3.2,.760,1.6,3.6,5.3,1.2,1.0,0.2,1.9,1.7,14.1
Amauri Hardy,nevada-las-vegas,31,19,29.6,4.5,10.1,.439,3.0,5.9,.511,1.5,4.3,.341,2.7,4.0,.685,0.5,2.5,3.0,3.5,0.7,0.2,2.1,1.7,13.1
Joel Ntambwe,nevada-las-vegas,31,31,24.1,3.8,9.4,.409,2.4,5.7,.424,1.4,3.7,.386,2.7,3.6,.752,1.6,3.9,5.5,0.6,0.5,0.4,1.2,2.6,11.8
Shakur Juiston,nevada-las-vegas,8,8,28.9,4.4,9.9,.443,3.9,8.3,.470,0.5,1.6,.308,1.5,2.6,.571,1.8,7.0,8.8,2.0,1.5,0.9,3.6,2.9,10.8
Noah Robotham,nevada-las-vegas,31,31,32.2,3.0,8.2,.372,1.1,2.6,.438,1.9,5.6,.341,1.3,1.8,.732,0.5,1.3,1.9,5.0,1.2,0.1,2.0,1.5,9.3
Cheikh Mbacke Diong,nevada-las-vegas,27,22,24.2,2.8,4.7,.591,2.8,4.6,.600,0.0,0.1,.000,1.4,2.6,.521,2.6,4.1,6.8,0.3,0.7,1.5,1.3,3.3,6.9
Nick Blair,nevada-las-vegas,19,2,21.1,2.2,5.3,.410,1.5,3.2,.459,0.7,2.1,.333,1.3,1.8,.686,1.7,3.6,5.3,1.0,0.4,0.2,1.1,1.7,6.3
Bryce Hamilton,nevada-las-vegas,31,0,13.0,1.5,4.4,.353,0.9,2.1,.415,0.7,2.3,.296,0.5,0.9,.630,0.3,1.3,1.6,0.6,0.3,0.2,0.5,1.2,4.3
Tervell Beck,nevada-las-vegas,18,0,12.1,1.4,2.9,.500,1.3,2.2,.590,0.2,0.7,.231,1.0,1.7,.600,0.8,1.3,2.1,0.3,0.4,0.3,1.4,1.7,4.1
Jonathan Tchamwa Tchatchoua,nevada-las-vegas,31,11,13.3,1.2,2.6,.475,1.2,2.5,.494,0.0,0.1,.000,1.0,1.4,.682,1.8,1.6,3.5,0.2,0.2,0.7,0.8,2.2,3.4
Marvin Coleman,nevada-las-vegas,11,0,4.2,0.5,0.9,.500,0.4,0.7,.500,0.1,0.2,.500,0.5,0.5,1.000,0.1,0.2,0.3,0.5,0.3,0.0,0.2,0.8,1.5
Ben Coupet,nevada-las-vegas,9,0,4.2,0.4,1.1,.400,0.4,0.6,.800,0.0,0.6,.000,0.6,0.8,.714,0.2,1.1,1.3,0.1,0.2,0.3,0.4,0.8,1.4
Cheickna Dembele,nevada-las-vegas,9,0,8.1,0.4,1.3,.333,0.4,1.3,.333,0.0,0.0,,0.6,0.9,.625,1.0,1.7,2.7,0.1,0.1,0.2,0.6,0.7,1.4
Trey Woodbury,nevada-las-vegas,22,0,6.3,0.5,1.6,.306,0.2,0.7,.333,0.3,1.0,.286,0.1,0.2,.400,0.0,0.6,0.7,0.2,0.5,0.1,0.5,0.9,1.4
Lavelle Scottie,air-force,32,29,31.4,6.3,13.0,.487,5.3,9.5,.556,1.0,3.5,.297,1.7,2.8,.607,1.3,4.3,5.6,1.3,0.7,0.3,3.0,2.1,15.3
Ryan Swan-Ford,air-force,31,27,27.5,4.6,8.5,.538,3.6,5.9,.612,1.0,2.6,.370,2.5,3.6,.688,2.6,4.5,7.1,1.8,0.8,0.4,2.2,2.4,12.6
A.J. Walker,air-force,32,22,26.3,3.0,7.3,.412,1.9,4.5,.420,1.1,2.8,.400,1.4,2.0,.703,0.1,1.8,1.9,2.5,0.8,0.1,1.5,2.4,8.5
Christopher Joyce,air-force,32,11,21.4,2.6,6.6,.400,1.5,3.3,.449,1.1,3.2,.350,1.2,1.7,.685,0.4,2.9,3.3,1.6,0.3,0.2,1.0,1.7,7.5
Caleb Morris,air-force,28,16,24.3,2.3,5.4,.433,0.7,1.3,.541,1.6,4.0,.398,0.9,1.1,.867,0.1,2.9,3.0,1.5,0.5,0.1,1.3,2.0,7.2
Ameka Akaya,air-force,29,4,11.0,1.7,2.9,.588,1.4,2.2,.631,0.3,0.7,.450,0.6,0.7,.800,0.4,1.4,1.8,0.5,0.1,0.0,1.0,1.1,4.3
Sid Tomes,air-force,32,21,23.2,1.5,4.7,.318,0.8,1.6,.510,0.7,3.1,.220,0.4,0.8,.560,0.2,2.7,2.9,2.3,0.5,0.1,0.9,2.1,4.1
Keaton Van Soelen,air-force,32,20,21.1,1.6,3.6,.439,1.3,2.4,.519,0.3,1.2,.270,0.7,1.0,.688,0.9,2.1,3.0,0.9,0.5,0.3,0.8,1.5,4.1
Pervis Louder,air-force,31,10,13.8,1.4,2.9,.467,1.1,1.8,.596,0.3,1.1,.242,0.6,1.1,.606,0.3,1.3,1.6,1.0,0.4,0.2,1.0,1.4,3.6
Charles O'Briant,air-force,2,0,6.0,1.5,2.5,.600,1.5,2.5,.600,0.0,0.0,,0.0,0.5,.000,1.0,1.5,2.5,0.0,0.0,0.0,1.5,1.5,3.0
LeSean Brown,air-force,13,0,9.0,0.7,2.2,.321,0.5,1.2,.375,0.2,0.9,.250,1.2,1.5,.789,0.2,1.1,1.2,0.7,0.2,0.0,0.4,0.8,2.8
Abe Kinrade,air-force,19,0,3.4,0.4,0.9,.444,0.3,0.7,.429,0.1,0.2,.500,0.3,0.4,.857,0.2,0.7,0.9,0.1,0.1,0.1,0.1,0.3,1.3
Bryce Hughes,air-force,9,0,2.2,0.1,0.2,.500,0.1,0.2,.500,0.0,0.0,,0.4,1.0,.444,0.0,0.3,0.3,0.3,0.1,0.0,0.0,0.1,0.7
Nick Rene,air-force,4,0,2.5,0.3,1.0,.250,0.3,0.5,.500,0.0,0.5,.000,0.0,0.0,,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.5
Zach Couper,air-force,9,0,1.9,0.1,0.4,.250,0.1,0.1,1.000,0.0,0.3,.000,0.2,0.2,1.000,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.4
James Edwards,air-force,7,0,1.7,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.3,0.3,1.000,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.3
Isaac Monson,air-force,9,0,2.1,0.0,0.1,.000,0.0,0.1,.000,0.0,0.0,,0.1,0.4,.250,0.3,0.3,0.7,0.0,0.0,0.0,0.1,0.2,0.1
Anthony Mathis,new-mexico,32,21,30.8,4.2,10.2,.411,0.9,2.2,.394,3.3,8.0,.416,2.7,3.1,.888,0.4,1.8,2.2,2.1,1.1,0.2,1.9,2.5,14.4
Vance Jackson,new-mexico,32,16,27.8,4.3,10.5,.408,2.5,5.2,.485,1.8,5.3,.333,2.8,4.3,.650,1.3,5.7,7.0,2.7,1.1,0.1,2.5,1.9,13.1
Carlton Bragg Jr.,new-mexico,24,21,23.9,3.8,7.7,.497,3.8,7.5,.514,0.0,0.3,.000,2.9,4.5,.645,2.5,6.4,8.8,0.6,0.9,1.2,1.5,3.0,10.5
Makuach Maluach,new-mexico,32,28,26.4,3.3,8.6,.383,1.9,4.4,.436,1.4,4.2,.328,1.9,2.8,.697,1.0,2.9,4.0,1.9,0.7,0.5,1.9,2.2,9.9
Keith McGee,new-mexico,29,12,20.3,3.2,7.2,.445,1.8,3.7,.481,1.4,3.6,.408,1.2,1.5,.795,0.3,1.1,1.4,1.8,0.8,0.1,1.8,1.8,9.1
Corey Manigault,new-mexico,31,10,16.7,3.1,6.3,.490,3.1,6.1,.503,0.0,0.2,.143,2.7,3.6,.752,1.6,3.0,4.6,0.7,0.6,0.3,1.7,2.3,9.0
Dane Kuiper,new-mexico,28,19,23.5,2.0,5.8,.352,1.2,2.4,.493,0.9,3.4,.253,0.7,0.9,.760,0.3,2.1,2.5,1.6,0.9,0.2,1.1,2.0,5.6
Karim Ezzeddine,new-mexico,17,6,17.1,1.4,3.5,.407,1.2,2.4,.512,0.2,1.1,.167,1.3,1.7,.759,1.5,2.1,3.6,0.9,0.6,0.6,1.4,2.3,4.3
Vladimir Pinchuk,new-mexico,31,11,13.7,1.1,2.2,.485,1.1,2.2,.485,0.0,0.0,,0.9,1.7,.538,1.2,1.7,2.9,0.5,0.3,0.6,0.5,1.8,3.0
Drue Drinnon,new-mexico,27,8,13.9,1.0,2.4,.400,0.6,1.2,.485,0.4,1.2,.313,0.6,1.1,.548,0.4,0.7,1.1,2.3,0.4,0.1,1.0,1.5,2.9
Jordan Arroyo,new-mexico,12,2,5.8,0.6,0.8,.778,0.6,0.8,.778,0.0,0.0,,0.3,0.8,.333,0.6,0.5,1.1,0.0,0.2,0.3,0.2,0.7,1.4
Tavian Percy,new-mexico,23,6,7.3,0.4,1.5,.294,0.2,0.6,.357,0.2,0.9,.250,0.2,0.4,.556,0.4,0.5,0.9,0.4,0.3,0.0,0.3,0.8,1.3
Clay Patterson,new-mexico,3,0,4.3,0.0,1.3,.000,0.0,0.3,.000,0.0,1.0,.000,0.7,0.7,1.000,0.3,0.7,1.0,0.3,0.0,0.0,0.0,0.0,0.7
Justinian Jessup,boise-state,33,32,35.5,5.1,11.5,.445,2.5,5.1,.488,2.6,6.4,.410,1.2,1.6,.731,0.5,4.0,4.5,2.7,1.1,0.5,1.3,2.3,14.0
Derrick Alston,boise-state,33,21,27.9,4.4,9.1,.485,2.7,4.6,.582,1.7,4.4,.384,2.9,3.5,.819,0.6,3.3,3.9,1.1,0.4,0.4,1.5,2.0,13.4
Alex Hobbs,boise-state,30,21,30.9,4.5,9.7,.462,3.3,6.4,.516,1.2,3.3,.357,2.0,2.2,.894,0.3,3.2,3.5,2.0,0.8,0.0,1.4,1.6,12.1
Roderick Williams,boise-state,30,17,17.8,3.6,6.1,.582,3.6,5.8,.618,0.0,0.4,.000,2.2,3.5,.625,1.1,3.1,4.2,0.8,1.1,0.2,2.1,2.0,9.3
Zach Haney,boise-state,33,24,19.8,3.6,6.2,.583,3.5,5.6,.624,0.1,0.6,.200,1.3,2.6,.518,1.7,2.6,4.4,1.0,0.5,0.5,1.2,2.3,8.7
Marcus Dickinson,boise-state,33,32,32.0,2.1,5.2,.406,1.0,2.1,.493,1.1,3.1,.347,1.1,1.2,.902,0.3,2.3,2.6,1.9,1.1,0.0,0.9,1.8,6.4
Pat Dembley,boise-state,30,5,16.9,1.9,5.8,.335,1.0,2.4,.425,0.9,3.3,.270,0.7,1.0,.677,0.3,1.7,2.0,1.5,0.9,0.0,2.0,1.9,5.5
David Wacker,boise-state,33,12,18.0,0.8,1.6,.528,0.8,1.5,.549,0.0,0.1,.000,1.0,1.5,.627,1.5,1.8,3.2,1.0,0.2,0.4,0.8,2.7,2.7
Malek Harwell,boise-state,32,1,9.0,0.5,1.4,.326,0.2,0.7,.333,0.3,0.8,.320,1.0,1.2,.816,0.1,0.6,0.7,0.5,0.3,0.0,0.3,1.3,2.2
Nico Carvacho,colorado-state,32,32,31.9,6.8,11.4,.592,6.8,11.3,.595,0.0,0.1,.000,2.6,5.2,.491,3.9,9.0,12.9,2.1,0.6,0.7,2.1,2.8,16.1
J.D. Paige,colorado-state,31,30,33.9,5.5,12.1,.457,3.5,6.7,.512,2.1,5.4,.389,2.4,3.0,.806,0.4,3.1,3.5,3.1,1.3,0.2,1.6,1.7,15.6
Anthony Masinton-Bonner,colorado-state,25,16,26.3,3.9,7.6,.513,2.2,3.6,.629,1.6,4.0,.410,1.8,2.1,.865,0.3,2.2,2.5,1.4,0.8,0.1,1.4,1.8,11.2
Kris Martin,colorado-state,27,16,29.5,3.3,7.9,.411,1.9,3.9,.495,1.3,4.0,.330,1.4,2.3,.607,0.5,3.1,3.6,2.6,0.7,0.5,1.9,2.1,9.2
Kendle Moore,colorado-state,32,31,28.5,3.1,6.4,.478,2.0,3.1,.646,1.1,3.3,.321,1.4,1.8,.789,0.2,2.3,2.5,2.7,1.3,0.1,1.7,2.7,8.6
Adam Thistlewood,colorado-state,32,25,29.5,2.8,6.3,.446,1.2,2.0,.569,1.7,4.3,.387,1.3,1.7,.792,0.8,2.1,2.9,1.0,0.6,0.3,0.9,2.3,8.6
Lorenzo Jenkins,colorado-state,11,8,19.3,2.5,6.4,.386,0.9,2.5,.357,1.5,3.8,.405,0.6,0.7,.875,0.7,1.8,2.5,0.6,0.6,0.4,0.7,1.1,7.1
Hyron Edwards,colorado-state,20,1,21.1,2.1,6.2,.341,1.5,4.1,.366,0.6,2.1,.293,2.0,2.5,.816,0.4,2.4,2.8,2.5,1.4,0.1,1.8,1.8,6.8
Logan Ryan,colorado-state,27,0,7.7,0.9,1.4,.632,0.9,1.3,.706,0.0,0.1,.000,0.6,0.7,.842,0.5,1.0,1.5,0.4,0.2,0.3,0.6,1.9,2.4
Robbie Berwick,colorado-state,14,1,7.0,0.4,1.6,.261,0.4,0.9,.500,0.0,0.8,.000,0.4,0.5,.714,0.2,0.7,0.9,1.0,0.1,0.1,0.6,0.9,1.2
Sam Bannec,colorado-state,8,0,2.0,0.3,0.3,1.000,0.1,0.1,1.000,0.1,0.1,1.000,0.1,0.3,.500,0.1,0.3,0.4,0.1,0.0,0.0,0.1,0.0,0.8
Zo Tyson,colorado-state,13,0,4.6,0.2,0.5,.500,0.2,0.5,.500,0.0,0.0,,0.4,0.7,.556,0.2,0.9,1.1,0.5,0.1,0.4,0.4,0.7,0.8
Jack Schoemann,colorado-state,8,0,2.6,0.1,0.5,.250,0.1,0.4,.333,0.0,0.1,.000,0.3,0.3,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.5
Juan Sabino II,colorado-state,2,0,2.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Justin James,wyoming,32,32,38.2,7.1,17.4,.409,5.6,12.1,.459,1.6,5.3,.296,6.3,8.4,.741,1.0,7.5,8.5,4.4,1.5,0.6,4.2,2.1,22.1
Hunter Maldonado,wyoming,8,5,32.5,5.3,12.5,.420,3.9,8.4,.463,1.4,4.1,.333,1.9,3.0,.625,1.5,5.3,6.8,2.3,1.1,0.5,2.0,2.6,13.8
Jake Hendricks,wyoming,23,19,36.0,3.5,8.7,.398,0.6,1.6,.361,2.9,7.2,.406,0.9,1.4,.636,0.1,2.7,2.9,1.0,1.0,0.0,1.0,2.6,10.8
Hunter Thompson,wyoming,27,22,28.1,2.9,6.9,.427,1.5,3.0,.494,1.4,3.9,.375,1.5,2.1,.707,0.2,2.7,2.9,0.8,0.2,0.5,1.7,3.4,8.8
Trace Young,wyoming,20,13,23.8,2.5,6.4,.394,1.2,2.7,.426,1.4,3.7,.370,0.4,0.9,.471,0.4,3.0,3.4,0.8,0.8,0.5,2.2,1.8,6.8
Trevon Taylor,wyoming,31,23,26.9,2.0,4.5,.439,1.4,2.7,.524,0.5,1.8,.309,1.9,2.5,.756,0.7,2.5,3.1,0.7,0.5,0.4,1.6,2.6,6.4
Ny Redding,wyoming,9,9,28.7,1.7,4.7,.357,1.2,2.7,.458,0.4,2.0,.222,2.6,3.0,.852,0.3,1.9,2.2,1.9,0.6,0.1,1.2,2.6,6.3
A.J. Banks,wyoming,32,18,23.8,1.8,3.5,.504,1.4,2.5,.582,0.3,1.1,.324,1.3,1.8,.737,0.3,2.6,2.9,1.5,0.9,0.4,1.6,1.4,5.2
Jordan Naughton,wyoming,22,9,15.3,1.4,2.8,.484,1.4,2.8,.492,0.0,0.0,.000,1.8,2.5,.727,0.5,1.5,2.0,0.4,0.2,0.5,1.0,2.4,4.5
Austin Mueller,wyoming,8,7,29.5,1.3,3.6,.345,1.0,2.5,.400,0.3,1.1,.222,1.1,1.5,.750,0.6,3.0,3.6,0.6,1.0,0.6,1.8,3.6,3.9
Brandon Porter,wyoming,31,2,9.3,0.9,2.4,.370,0.4,1.0,.400,0.5,1.4,.349,0.3,0.5,.667,0.3,0.9,1.1,0.2,0.3,0.1,0.9,1.9,2.5
Lwal Dung,wyoming,4,0,9.3,0.8,1.3,.600,0.8,0.8,1.000,0.0,0.5,.000,0.3,0.8,.333,0.3,1.0,1.3,0.3,0.0,0.0,0.3,1.0,1.8
Tariq Johnson,wyoming,9,1,7.9,0.3,1.4,.231,0.1,0.7,.167,0.2,0.8,.286,0.6,0.9,.625,0.2,0.3,0.6,0.0,0.0,0.0,0.4,0.9,1.4
Haize Fornstrom,wyoming,12,0,4.5,0.4,0.8,.500,0.2,0.3,.667,0.3,0.6,.429,0.3,0.3,1.000,0.1,0.6,0.7,0.2,0.1,0.0,0.1,0.8,1.3
KC Henry,wyoming,4,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.0
Michael Steadman,san-jose-state,31,29,30.5,5.5,11.3,.483,5.3,10.6,.500,0.2,0.7,.227,2.1,3.4,.613,2.3,6.2,8.5,0.9,0.1,0.5,2.4,2.5,13.2
Noah Baumann,san-jose-state,31,27,27.4,3.5,8.7,.407,0.9,3.0,.315,2.6,5.7,.455,1.1,1.4,.773,0.3,2.4,2.7,1.8,0.5,0.1,2.0,1.7,10.8
Brae Ivey,san-jose-state,31,16,26.1,2.6,6.9,.377,1.4,3.0,.462,1.2,3.9,.311,2.8,3.5,.789,0.3,2.0,2.3,3.3,1.1,0.1,2.7,3.1,9.2
